X,Y,Z
2500.0,2500.0,0.0
2500.0,2500.0,4.955201893864418
2500.0,2500.0,9.821610323583007
2504.7223409627077,2501.643014251896,14.600418622865051
2509.4446819254154,2503.2860285037923,19.292805869662462
2514.167022888123,2504.9290427556884,23.8999370458275
2518.8893638508307,2506.5720570075846,28.422963195053953
2523.6117048135384,2508.2150712594807,32.86302157911966
2528.334045776246,2509.858085511377,37.22123583244823
2533.0563867389537,2511.501099763273,41.49871611500736
2537.7787277016614,2513.144114015169,45.69655926356141
2542.501068664369,2514.7871282670653,49.815848941295165
2547.2234096270768,2516.4301425189615,53.8576557858261
2551.9457505897844,2518.0731567708576,57.82303755562173
2556.668091552492,2519.7161710227538,61.713039274839126
2561.3904325152,2521.35918527465,65.52869337660258
2566.1127734779075,2523.002199526546,69.2710198447364
2570.835114440615,2524.645213778442,72.94102635396848
2575.557455403323,2526.2882280303384,76.53970840862097
2580.2797963660305,2527.9312422822345,80.06804947980389
2585.002137328738,2529.5742565341307,83.5270211411272
2589.724478291446,2531.217270786027,86.91758320294704
2594.4468192541535,2532.860285037923,90.24068384516143
2599.169160216861,2534.503299289819,93.49725974857067
2603.891501179569,2536.1463135417152,96.68823622481756
2608.6138421422766,2537.7893277936114,99.81452734492213
2613.3361831049842,2539.4323420455075,102.8770360664259
2618.058524067692,2541.0753562974037,105.87665435916011
2622.7808650303996,2542.7183705493,108.81426332965245
2627.5032059931073,2544.361384801196,111.69073334418648
2632.225546955815,2546.004399053092,114.50692415052798
2636.9478879185226,2547.6474133049883,117.26368499833234
2641.6702288812303,2549.2904275568844,119.9618547582466
2646.392569843938,2550.9334418087806,122.60226203972007
2651.1149108066456,2552.5764560606767,125.18572530753701
2655.8372517693533,2554.219470312573,127.71305299708494
2660.559592732061,2555.862484564469,130.18504362837163
2665.2819336947687,2557.505498816365,132.60248591880432
2670.0042746574763,2559.1485130682613,134.96615889474367
2674.726615620184,2560.7915273201575,137.2768320018461
2679.4489565828917,2562.4345415720536,139.53526521420622
2684.1712975455994,2564.0775558239498,141.74220914231324
2688.893638508307,2565.720570075846,143.89840513983276
2693.6159794710147,2567.363584327742,146.0045854092269
2698.3383204337224,2569.006598579638,148.06147310622504
2703.06066139643,2570.6496128315343,150.06978244315675
2707.7830023591378,2572.2926270834305,152.03021879115988
2712.5053433218454,2573.9356413353266,153.94347878127445
2717.227684284553,2575.578655587223,155.81025040443538
2721.950025247261,2577.221669839119,157.63121311037426
2726.6723662099685,2578.864684091015,159.40703790544333
2731.394707172676,2580.507698342911,161.13838744937146
2736.117048135384,2582.1507125948074,162.82591615096453
