X,Y,Z
2500.0,2500.0,0.0
2500.0,2500.0,4.955201893864418
2500.0,2500.0,9.821610323583007
2502.9600712833826,2504.029637452339,14.600418622865051
2505.920142566765,2508.059274904678,19.292805869662462
2508.880213850148,2512.0889123570173,23.8999370458275
2511.8402851335304,2516.1185498093564,28.422963195053953
2514.800356416913,2520.1481872616955,32.86302157911966
2517.7604277002956,2524.1778247140346,37.22123583244823
2520.720498983678,2528.2074621663737,41.49871611500736
2523.680570267061,2532.237099618713,45.69655926356141
2526.6406415504434,2536.266737071052,49.815848941295165
2529.600712833826,2540.296374523391,53.8576557858261
2532.5607841172086,2544.32601197573,57.82303755562173
2535.5208554005912,2548.3556494280692,61.713039274839126
2538.480926683974,2552.3852868804083,65.52869337660258
2541.4409979673565,2556.4149243327474,69.2710198447364
2544.401069250739,2560.4445617850865,72.94102635396848
2547.3611405341217,2564.4741992374256,76.53970840862097
2550.3212118175043,2568.5038366897647,80.06804947980389
2553.281283100887,2572.533474142104,83.5270211411272
2556.2413543842695,2576.563111594443,86.91758320294704
2559.201425667652,2580.592749046782,90.24068384516143
2562.1614969510347,2584.622386499121,93.49725974857067
2565.1215682344173,2588.6520239514603,96.68823622481756
2568.0816395178,2592.6816614037994,99.81452734492213
2571.0417108011825,2596.7112988561385,102.8770360664259
2574.001782084565,2600.7409363084776,105.87665435916011
2576.9618533679477,2604.7705737608167,108.81426332965245
2579.9219246513303,2608.8002112131558,111.69073334418648
2582.881995934713,2612.829848665495,114.50692415052798
2585.8420672180955,2616.859486117834,117.26368499833234
2588.802138501478,2620.889123570173,119.9618547582466
2591.7622097848607,2624.918761022512,122.60226203972007
2594.7222810682433,2628.9483984748513,125.18572530753701
2597.682352351626,2632.9780359271904,127.71305299708494
2600.6424236350085,2637.0076733795295,130.18504362837163
2603.602494918391,2641.0373108318686,132.60248591880432
2606.5625662017737,2645.0669482842077,134.96615889474367
2609.5226374851563,2649.096585736547,137.2768320018461
2612.482708768539,2653.126223188886,139.53526521420622
2615.4427800519215,2657.155860641225,141.74220914231324
2618.402851335304,2661.185498093564,143.89840513983276
2621.3629226186868,2665.215135545903,146.0045854092269
2624.3229939020694,2669.2447729982423,148.06147310622504
2627.283065185452,2673.2744104505814,150.06978244315675
2630.2431364688346,2677.3040479029205,152.03021879115988
2633.203207752217,2681.3336853552596,153.94347878127445
2636.1632790355998,2685.3633228075987,155.81025040443538
2639.1233503189824,2689.392960259938,157.63121311037426
2642.083421602365,2693.422597712277,159.40703790544333
2645.0434928857476,2697.452235164616,161.13838744937146
2648.00356416913,2701.481872616955,162.82591615096453
