X,Y,Z
2500.0,2500.0,0.0
2500.0,2500.0,4.955201893864418
2500.0,2500.0,9.821610323583007
2500.2822448403504,2504.9920274288206,14.600418622865051
2500.5644896807007,2509.9840548576412,19.292805869662462
2500.846734521051,2514.976082286462,23.8999370458275
2501.1289793614014,2519.9681097152825,28.422963195053953
2501.411224201752,2524.960137144103,32.86302157911966
2501.693469042102,2529.9521645729237,37.22123583244823
2501.9757138824525,2534.9441920017443,41.49871611500736
2502.257958722803,2539.936219430565,45.69655926356141
2502.540203563153,2544.9282468593856,49.815848941295165
2502.8224484035036,2549.920274288206,53.8576557858261
2503.104693243854,2554.912301717027,57.82303755562173
2503.3869380842043,2559.9043291458474,61.713039274839126
2503.6691829245547,2564.896356574668,65.52869337660258
2503.951427764905,2569.8883840034887,69.2710198447364
2504.2336726052554,2574.8804114323093,72.94102635396848
2504.5159174456057,2579.87243886113,76.53970840862097
2504.798162285956,2584.8644662899505,80.06804947980389
2505.0804071263065,2589.856493718771,83.5270211411272
2505.362651966657,2594.848521147592,86.91758320294704
2505.644896807007,2599.8405485764124,90.24068384516143
2505.9271416473575,2604.832576005233,93.49725974857067
2506.209386487708,2609.8246034340536,96.68823622481756
2506.4916313280582,2614.8166308628743,99.81452734492213
2506.7738761684086,2619.808658291695,102.8770360664259
2507.056121008759,2624.8006857205155,105.87665435916011
2507.3383658491093,2629.792713149336,108.81426332965245
2507.6206106894597,2634.7847405781567,111.69073334418648
2507.90285552981,2639.7767680069774,114.50692415052798
2508.1851003701604,2644.768795435798,117.26368499833234
2508.4673452105108,2649.7608228646186,119.9618547582466
2508.749590050861,2654.752850293439,122.60226203972007
2509.0318348912115,2659.74487772226,125.18572530753701
2509.314079731562,2664.7369051510805,127.71305299708494
2509.596324571912,2669.728932579901,130.18504362837163
2509.8785694122626,2674.7209600087217,132.60248591880432
2510.160814252613,2679.7129874375423,134.96615889474367
2510.4430590929633,2684.705014866363,137.2768320018461
2510.7253039333136,2689.6970422951836,139.53526521420622
2511.007548773664,2694.689069724004,141.74220914231324
2511.2897936140143,2699.681097152825,143.89840513983276
2511.5720384543647,2704.6731245816454,146.0045854092269
2511.854283294715,2709.665152010466,148.06147310622504
2512.1365281350654,2714.6571794392867,150.06978244315675
2512.418772975416,2719.6492068681073,152.03021879115988
2512.701017815766,2724.641234296928,153.94347878127445
2512.9832626561165,2729.6332617257485,155.81025040443538
2513.265507496467,2734.625289154569,157.63121311037426
2513.547752336817,2739.6173165833898,159.40703790544333
2513.8299971771676,2744.6093440122104,161.13838744937146
2514.112242017518,2749.601371441031,162.82591615096453
