X,Y,Z
2500.0,2500.0,0.0
2500.0,2500.0,4.955201893864418
2500.0,2500.0,9.821610323583007
2495.278090431786,2498.355746360925,14.600418622865051
2490.556180863572,2496.71149272185,19.292805869662462
2485.834271295358,2495.067239082775,23.8999370458275
2481.112361727144,2493.4229854437,28.422963195053953
2476.39045215893,2491.778731804625,32.86302157911966
2471.6685425907162,2490.13447816555,37.22123583244823
2466.9466330225023,2488.490224526475,41.49871611500736
2462.2247234542883,2486.8459708873997,45.69655926356141
2457.5028138860744,2485.2017172483247,49.815848941295165
2452.7809043178604,2483.5574636092497,53.8576557858261
2448.0589947496464,2481.9132099701746,57.82303755562173
2443.3370851814325,2480.2689563310996,61.713039274839126
2438.6151756132185,2478.6247026920246,65.52869337660258
2433.8932660450046,2476.9804490529496,69.2710198447364
2429.1713564767906,2475.3361954138745,72.94102635396848
2424.4494469085766,2473.6919417747995,76.53970840862097
2419.7275373403627,2472.0476881357245,80.06804947980389
2415.0056277721487,2470.4034344966494,83.5270211411272
2410.2837182039348,2468.7591808575744,86.91758320294704
2405.561808635721,2467.1149272184994,90.24068384516143
2400.839899067507,2465.4706735794243,93.49725974857067
2396.117989499293,2463.8264199403493,96.68823622481756
2391.396079931079,2462.1821663012743,99.81452734492213
2386.674170362865,2460.5379126621992,102.8770360664259
2381.952260794651,2458.893659023124,105.87665435916011
2377.230351226437,2457.249405384049,108.81426332965245
2372.508441658223,2455.605151744974,111.69073334418648
2367.786532090009,2453.960898105899,114.50692415052798
2363.064622521795,2452.316644466824,117.26368499833234
2358.342712953581,2450.672390827749,119.9618547582466
2353.6208033853673,2449.028137188674,122.60226203972007
2348.8988938171533,2447.383883549599,125.18572530753701
2344.1769842489393,2445.739629910524,127.71305299708494
2339.4550746807254,2444.095376271449,130.18504362837163
2334.7331651125114,2442.451122632374,132.60248591880432
2330.0112555442975,2440.806868993299,134.96615889474367
2325.2893459760835,2439.162615354224,137.2768320018461
2320.5674364078695,2437.518361715149,139.53526521420622
2315.8455268396556,2435.8741080760738,141.74220914231324
2311.1236172714416,2434.2298544369987,143.89840513983276
2306.4017077032277,2432.5856007979237,146.0045854092269
2301.6797981350137,2430.9413471588487,148.06147310622504
2296.9578885667997,2429.2970935197736,150.06978244315675
2292.235978998586,2427.6528398806986,152.03021879115988
2287.514069430372,2426.0085862416236,153.94347878127445
2282.792159862158,2424.3643326025485,155.81025040443538
2278.070250293944,2422.7200789634735,157.63121311037426
2273.34834072573,2421.0758253243985,159.40703790544333
2268.626431157516,2419.4315716853234,161.13838744937146
2263.904521589302,2417.7873180462484,162.82591615096453
