X,Y,Z
2500.0,2500.0,0.0
2500.0,2500.0,4.955201893864418
2500.0,2500.0,9.821610323583007
2498.0702018255565,2495.387421653141,14.600418622865051
2496.140403651113,2490.7748433062816,19.292805869662462
2494.2106054766696,2486.1622649594224,23.8999370458275
2492.280807302226,2481.549686612563,28.422963195053953
2490.3510091277826,2476.937108265704,32.86302157911966
2488.421210953339,2472.3245299188447,37.22123583244823
2486.4914127788957,2467.7119515719855,41.49871611500736
2484.561614604452,2463.0993732251263,45.69655926356141
2482.6318164300087,2458.486794878267,49.815848941295165
2480.7020182555652,2453.874216531408,53.8576557858261
2478.7722200811218,2449.2616381845487,57.82303755562173
2476.8424219066783,2444.6490598376895,61.713039274839126
2474.912623732235,2440.0364814908303,65.52869337660258
2472.9828255577913,2435.423903143971,69.2710198447364
2471.053027383348,2430.811324797112,72.94102635396848
2469.1232292089044,2426.1987464502527,76.53970840862097
2467.193431034461,2421.5861681033934,80.06804947980389
2465.2636328600174,2416.9735897565342,83.5270211411272
2463.333834685574,2412.361011409675,86.91758320294704
2461.4040365111305,2407.748433062816,90.24068384516143
2459.474238336687,2403.1358547159566,93.49725974857067
2457.5444401622435,2398.5232763690974,96.68823622481756
2455.6146419878,2393.910698022238,99.81452734492213
2453.6848438133566,2389.298119675379,102.8770360664259
2451.755045638913,2384.68554132852,105.87665435916011
2449.8252474644696,2380.0729629816606,108.81426332965245
2447.895449290026,2375.4603846348014,111.69073334418648
2445.9656511155827,2370.847806287942,114.50692415052798
2444.035852941139,2366.235227941083,117.26368499833234
2442.1060547666957,2361.6226495942237,119.9618547582466
2440.1762565922522,2357.0100712473645,122.60226203972007
2438.2464584178088,2352.3974929005053,125.18572530753701
2436.3166602433653,2347.784914553646,127.71305299708494
2434.386862068922,2343.172336206787,130.18504362837163
2432.4570638944783,2338.5597578599277,132.60248591880432
2430.527265720035,2333.9471795130685,134.96615889474367
2428.5974675455914,2329.3346011662093,137.2768320018461
2426.667669371148,2324.72202281935,139.53526521420622
2424.7378711967044,2320.109444472491,141.74220914231324
2422.808073022261,2315.4968661256316,143.89840513983276
2420.8782748478175,2310.8842877787724,146.0045854092269
2418.948476673374,2306.271709431913,148.06147310622504
2417.0186784989305,2301.659131085054,150.06978244315675
2415.088880324487,2297.046552738195,152.03021879115988
2413.1590821500436,2292.4339743913356,153.94347878127445
2411.2292839756,2287.8213960444764,155.81025040443538
2409.2994858011566,2283.208817697617,157.63121311037426
2407.369687626713,2278.596239350758,159.40703790544333
2405.4398894522697,2273.9836610038988,161.13838744937146
2403.510091277826,2269.3710826570396,162.82591615096453
