X,Y,Z
2500.0,2500.0,0.0
2500.0,2500.0,4.955201893864418
2500.0,2500.0,9.821610323583007
2495.492872204317,2497.8353293475957,14.600418622865051
2490.9857444086338,2495.6706586951914,19.292805869662462
2486.4786166129506,2493.505988042787,23.8999370458275
2481.9714888172675,2491.3413173903828,28.422963195053953
2477.4643610215844,2489.1766467379784,32.86302157911966
2472.9572332259013,2487.011976085574,37.22123583244823
2468.450105430218,2484.84730543317,41.49871611500736
2463.942977634535,2482.6826347807655,45.69655926356141
2459.435849838852,2480.517964128361,49.815848941295165
2454.928722043169,2478.353293475957,53.8576557858261
2450.4215942474857,2476.1886228235526,57.82303755562173
2445.9144664518026,2474.0239521711483,61.713039274839126
2441.4073386561195,2471.859281518744,65.52869337660258
2436.9002108604363,2469.6946108663396,69.2710198447364
2432.3930830647532,2467.5299402139353,72.94102635396848
2427.88595526907,2465.365269561531,76.53970840862097
2423.378827473387,2463.2005989091267,80.06804947980389
2418.871699677704,2461.0359282567224,83.5270211411272
2414.3645718820208,2458.871257604318,86.91758320294704
2409.8574440863376,2456.706586951914,90.24068384516143
2405.3503162906545,2454.5419162995095,93.49725974857067
2400.8431884949714,2452.377245647105,96.68823622481756
2396.3360606992883,2450.212574994701,99.81452734492213
2391.828932903605,2448.0479043422965,102.8770360664259
2387.321805107922,2445.883233689892,105.87665435916011
2382.814677312239,2443.718563037488,108.81426332965245
2378.307549516556,2441.5538923850836,111.69073334418648
2373.8004217208727,2439.3892217326793,114.50692415052798
2369.2932939251896,2437.224551080275,117.26368499833234
2364.7861661295065,2435.0598804278707,119.9618547582466
2360.2790383338233,2432.8952097754664,122.60226203972007
2355.77191053814,2430.730539123062,125.18572530753701
2351.264782742457,2428.5658684706577,127.71305299708494
2346.757654946774,2426.4011978182534,130.18504362837163
2342.250527151091,2424.236527165849,132.60248591880432
2337.7433993554077,2422.071856513445,134.96615889474367
2333.2362715597246,2419.9071858610405,137.2768320018461
2328.7291437640415,2417.742515208636,139.53526521420622
2324.2220159683584,2415.577844556232,141.74220914231324
2319.7148881726753,2413.4131739038276,143.89840513983276
2315.207760376992,2411.2485032514232,146.0045854092269
2310.700632581309,2409.083832599019,148.06147310622504
2306.193504785626,2406.9191619466146,150.06978244315675
2301.686376989943,2404.7544912942103,152.03021879115988
2297.1792491942597,2402.589820641806,153.94347878127445
2292.6721213985766,2400.4251499894017,155.81025040443538
2288.1649936028934,2398.2604793369974,157.63121311037426
2283.6578658072103,2396.095808684593,159.40703790544333
2279.150738011527,2393.9311380321888,161.13838744937146
2274.643610215844,2391.7664673797844,162.82591615096453
