X,Y,Z
2500.0,2500.0,0.0
2500.0,2500.0,4.955201893864418
2500.0,2500.0,9.821610323583007
2504.86231673425,2501.165279355277,14.600418622865051
2509.7246334684996,2502.330558710554,19.292805869662462
2514.5869502027494,2503.4958380658313,23.8999370458275
2519.4492669369993,2504.6611174211084,28.422963195053953
2524.311583671249,2505.8263967763855,32.86302157911966
2529.173900405499,2506.9916761316626,37.22123583244823
2534.0362171397487,2508.1569554869398,41.49871611500736
2538.8985338739985,2509.322234842217,45.69655926356141
2543.7608506082483,2510.487514197494,49.815848941295165
2548.623167342498,2511.652793552771,53.8576557858261
2553.485484076748,2512.818072908048,57.82303755562173
2558.347800810998,2513.9833522633253,61.713039274839126
2563.2101175452476,2515.1486316186024,65.52869337660258
2568.0724342794974,2516.3139109738795,69.2710198447364
2572.9347510137472,2517.4791903291566,72.94102635396848
2577.797067747997,2518.6444696844337,76.53970840862097
2582.659384482247,2519.809749039711,80.06804947980389
2587.5217012164967,2520.975028394988,83.5270211411272
2592.3840179507465,2522.140307750265,86.91758320294704
2597.2463346849963,2523.305587105542,90.24068384516143
2602.108651419246,2524.4708664608193,93.49725974857067
2606.970968153496,2525.6361458160964,96.68823622481756
2611.833284887746,2526.8014251713735,99.81452734492213
2616.6956016219956,2527.9667045266506,102.8770360664259
2621.5579183562454,2529.1319838819277,105.87665435916011
2626.420235090495,2530.297263237205,108.81426332965245
2631.282551824745,2531.462542592482,111.69073334418648
2636.144868558995,2532.627821947759,114.50692415052798
2641.0071852932447,2533.793101303036,117.26368499833234
2645.8695020274945,2534.958380658313,119.9618547582466
2650.7318187617443,2536.1236600135903,122.60226203972007
2655.594135495994,2537.2889393688674,125.18572530753701
2660.456452230244,2538.4542187241445,127.71305299708494
2665.3187689644938,2539.6194980794216,130.18504362837163
2670.1810856987436,2540.7847774346988,132.60248591880432
2675.0434024329934,2541.950056789976,134.96615889474367
2679.905719167243,2543.115336145253,137.2768320018461
2684.768035901493,2544.28061550053,139.53526521420622
2689.630352635743,2545.445894855807,141.74220914231324
2694.4926693699927,2546.6111742110843,143.89840513983276
2699.3549861042425,2547.7764535663614,146.0045854092269
2704.2173028384923,2548.9417329216385,148.06147310622504
2709.079619572742,2550.1070122769156,150.06978244315675
2713.941936306992,2551.2722916321927,152.03021879115988
2718.8042530412417,2552.43757098747,153.94347878127445
2723.6665697754916,2553.602850342747,155.81025040443538
2728.5288865097414,2554.768129698024,157.63121311037426
2733.391203243991,2555.933409053301,159.40703790544333
2738.253519978241,2557.0986884085783,161.13838744937146
2743.115836712491,2558.2639677638554,162.82591615096453
