X,Y,Z
2500.0,2500.0,0.0
2500.0,2500.0,4.955201893864418
2500.0,2500.0,9.821610323583007
2504.997659525346,2500.1529681951156,14.600418622865051
2509.995319050692,2500.305936390231,19.292805869662462
2514.9929785760382,2500.4589045853468,23.8999370458275
2519.9906381013843,2500.6118727804624,28.422963195053953
2524.9882976267304,2500.764840975578,32.86302157911966
2529.9859571520765,2500.9178091706935,37.22123583244823
2534.9836166774226,2501.070777365809,41.49871611500736
2539.9812762027686,2501.2237455609247,45.69655926356141
2544.9789357281147,2501.3767137560403,49.815848941295165
2549.976595253461,2501.529681951156,53.8576557858261
2554.974254778807,2501.6826501462715,57.82303755562173
2559.971914304153,2501.835618341387,61.713039274839126
2564.969573829499,2501.9885865365027,65.52869337660258
2569.967233354845,2502.1415547316183,69.2710198447364
2574.964892880191,2502.294522926734,72.94102635396848
2579.9625524055373,2502.4474911218495,76.53970840862097
2584.9602119308834,2502.600459316965,80.06804947980389
2589.9578714562294,2502.7534275120806,83.5270211411272
2594.9555309815755,2502.906395707196,86.91758320294704
2599.9531905069216,2503.059363902312,90.24068384516143
2604.9508500322677,2503.2123320974274,93.49725974857067
2609.9485095576138,2503.365300292543,96.68823622481756
2614.94616908296,2503.5182684876586,99.81452734492213
2619.943828608306,2503.671236682774,102.8770360664259
2624.941488133652,2503.8242048778898,105.87665435916011
2629.939147658998,2503.9771730730054,108.81426332965245
2634.936807184344,2504.130141268121,111.69073334418648
2639.9344667096902,2504.2831094632365,114.50692415052798
2644.9321262350363,2504.436077658352,117.26368499833234
2649.9297857603824,2504.5890458534677,119.9618547582466
2654.9274452857285,2504.7420140485833,122.60226203972007
2659.9251048110746,2504.894982243699,125.18572530753701
2664.9227643364206,2505.0479504388145,127.71305299708494
2669.9204238617667,2505.20091863393,130.18504362837163
2674.918083387113,2505.3538868290457,132.60248591880432
2679.915742912459,2505.5068550241613,134.96615889474367
2684.913402437805,2505.659823219277,137.2768320018461
2689.911061963151,2505.8127914143924,139.53526521420622
2694.908721488497,2505.965759609508,141.74220914231324
2699.906381013843,2506.1187278046236,143.89840513983276
2704.9040405391893,2506.271695999739,146.0045854092269
2709.9017000645354,2506.424664194855,148.06147310622504
2714.8993595898814,2506.5776323899704,150.06978244315675
2719.8970191152275,2506.730600585086,152.03021879115988
2724.8946786405736,2506.8835687802016,153.94347878127445
2729.8923381659197,2507.036536975317,155.81025040443538
2734.8899976912658,2507.1895051704328,157.63121311037426
2739.887657216612,2507.3424733655484,159.40703790544333
2744.885316741958,2507.495441560664,161.13838744937146
2749.882976267304,2507.6484097557795,162.82591615096453
