X,Y,Z
2500.0,2500.0,0.0
2500.0,2500.0,4.955201893864418
2500.0,2500.0,9.821610323583007
2499.8701062246378,2495.0016875240617,14.600418622865051
2499.7402124492755,2490.0033750481234,19.292805869662462
2499.6103186739133,2485.005062572185,23.8999370458275
2499.480424898551,2480.006750096247,28.422963195053953
2499.350531123189,2475.0084376203085,32.86302157911966
2499.2206373478266,2470.0101251443702,37.22123583244823
2499.0907435724644,2465.011812668432,41.49871611500736
2498.960849797102,2460.0135001924937,45.69655926356141
2498.83095602174,2455.0151877165554,49.815848941295165
2498.7010622463777,2450.016875240617,53.8576557858261
2498.5711684710154,2445.018562764679,57.82303755562173
2498.441274695653,2440.0202502887405,61.713039274839126
2498.311380920291,2435.021937812802,65.52869337660258
2498.1814871449287,2430.023625336864,69.2710198447364
2498.0515933695665,2425.0253128609256,72.94102635396848
2497.9216995942043,2420.0270003849873,76.53970840862097
2497.791805818842,2415.028687909049,80.06804947980389
2497.66191204348,2410.0303754331107,83.5270211411272
2497.5320182681176,2405.0320629571725,86.91758320294704
2497.4021244927553,2400.033750481234,90.24068384516143
2497.272230717393,2395.035438005296,93.49725974857067
2497.142336942031,2390.0371255293576,96.68823622481756
2497.0124431666686,2385.0388130534193,99.81452734492213
2496.8825493913064,2380.040500577481,102.8770360664259
2496.752655615944,2375.0421881015427,105.87665435916011
2496.622761840582,2370.0438756256044,108.81426332965245
2496.4928680652197,2365.045563149666,111.69073334418648
2496.3629742898574,2360.047250673728,114.50692415052798
2496.233080514495,2355.0489381977895,117.26368499833234
2496.103186739133,2350.0506257218512,119.9618547582466
2495.9732929637707,2345.052313245913,122.60226203972007
2495.8433991884085,2340.0540007699747,125.18572530753701
2495.7135054130463,2335.0556882940364,127.71305299708494
2495.583611637684,2330.057375818098,130.18504362837163
2495.453717862322,2325.05906334216,132.60248591880432
2495.3238240869596,2320.0607508662215,134.96615889474367
2495.1939303115973,2315.062438390283,137.2768320018461
2495.064036536235,2310.064125914345,139.53526521420622
2494.934142760873,2305.0658134384066,141.74220914231324
2494.8042489855106,2300.0675009624683,143.89840513983276
2494.6743552101484,2295.06918848653,146.0045854092269
2494.544461434786,2290.0708760105917,148.06147310622504
2494.414567659424,2285.0725635346535,150.06978244315675
2494.2846738840617,2280.074251058715,152.03021879115988
2494.1547801086995,2275.075938582777,153.94347878127445
2494.0248863333372,2270.0776261068386,155.81025040443538
2493.894992557975,2265.0793136309003,157.63121311037426
2493.7650987826128,2260.081001154962,159.40703790544333
2493.6352050072505,2255.0826886790237,161.13838744937146
2493.5053112318883,2250.0843762030854,162.82591615096453
