X,Y,Z
2500.0,2500.0,0.0
2500.0,2500.0,4.955201893864418
2500.0,2500.0,9.821610323583007
2504.858609299645,2501.1806420598136,14.600418622865051
2509.7172185992904,2502.3612841196273,19.292805869662462
2514.5758278989356,2503.541926179441,23.8999370458275
2519.434437198581,2504.7225682392545,28.422963195053953
2524.293046498226,2505.903210299068,32.86302157911966
2529.151655797871,2507.083852358882,37.22123583244823
2534.0102650975164,2508.2644944186954,41.49871611500736
2538.8688743971616,2509.445136478509,45.69655926356141
2543.7274836968068,2510.6257785383227,49.815848941295165
2548.586092996452,2511.8064205981364,53.8576557858261
2553.444702296097,2512.98706265795,57.82303755562173
2558.3033115957423,2514.1677047177636,61.713039274839126
2563.1619208953875,2515.3483467775773,65.52869337660258
2568.0205301950327,2516.528988837391,69.2710198447364
2572.879139494678,2517.7096308972045,72.94102635396848
2577.737748794323,2518.890272957018,76.53970840862097
2582.5963580939683,2520.070915016832,80.06804947980389
2587.4549673936135,2521.2515570766454,83.5270211411272
2592.3135766932587,2522.432199136459,86.91758320294704
2597.172185992904,2523.6128411962727,90.24068384516143
2602.030795292549,2524.7934832560863,93.49725974857067
2606.8894045921943,2525.9741253159,96.68823622481756
2611.7480138918395,2527.1547673757136,99.81452734492213
2616.6066231914847,2528.3354094355273,102.8770360664259
2621.46523249113,2529.516051495341,105.87665435916011
2626.323841790775,2530.6966935551545,108.81426332965245
2631.1824510904203,2531.877335614968,111.69073334418648
2636.0410603900655,2533.057977674782,114.50692415052798
2640.8996696897107,2534.2386197345954,117.26368499833234
2645.758278989356,2535.419261794409,119.9618547582466
2650.616888289001,2536.5999038542227,122.60226203972007
2655.4754975886462,2537.7805459140363,125.18572530753701
2660.3341068882914,2538.96118797385,127.71305299708494
2665.1927161879366,2540.1418300336636,130.18504362837163
2670.051325487582,2541.3224720934772,132.60248591880432
2674.909934787227,2542.503114153291,134.96615889474367
2679.768544086872,2543.6837562131045,137.2768320018461
2684.6271533865174,2544.864398272918,139.53526521420622
2689.4857626861626,2546.045040332732,141.74220914231324
2694.344371985808,2547.2256823925454,143.89840513983276
2699.202981285453,2548.406324452359,146.0045854092269
2704.061590585098,2549.5869665121727,148.06147310622504
2708.9201998847434,2550.7676085719863,150.06978244315675
2713.7788091843886,2551.9482506318,152.03021879115988
2718.637418484034,2553.1288926916136,153.94347878127445
2723.496027783679,2554.3095347514272,155.81025040443538
2728.354637083324,2555.490176811241,157.63121311037426
2733.2132463829694,2556.6708188710545,159.40703790544333
2738.0718556826146,2557.851460930868,161.13838744937146
2742.9304649822598,2559.032102990682,162.82591615096453
